gene,dataset_name,dataset_dose_name,dataset_dose_units,dataset_response_name,dataset_response_units,dataset_doses,dataset_ns,dataset_stdevs,dataset_means,bmds_model_index,model_name,bmr,distribution,direction,confidence_level,tail_probability,degree,model_class,bmdl,bmd,bmdu,aic,loglikelihood,p_value1,p_value2,p_value3,p_value4,model_dof,residual_of_interest,residual_at_lowest_dose,recommended,recommendation_bin,recommendation_notes,selected
TSHZ2_25918,TSHZ2_25918,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.9432648339884954,0.9203308798415517,0.735346831362792,0.44863295338359294","-0.2672073359667972,0.28765410323488955,-0.09439083180037927,1.6581018966347862",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,1,frequentist_unrestricted,2.8874167739868555,4.409092664718628,9.214516715946942,56.61177118372018,-25.30588559186009,0.026433238987423002,0.373519144872678,0.373519144872678,0.5645159749816759,2.0,-0.21219779857684892,-0.38015287288226957,True,Recommended - Lowest AIC,,False
TSPAN14_22152,TSPAN14_22152,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.8012232285508649,0.218744610164616,0.6944450305559793,0.7189365155399451","-0.18961661410878572,0.18431243963432845,0.7534433608445971,1.1049784309964086",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,1,frequentist_unrestricted,3.636317409354357,6.142240762710571,19.550065139049693,51.832323291212745,-22.916161645606373,0.01804924998169155,0.11834528278344192,0.11834528278344192,0.1595778883115586,2.0,-0.15773030089165913,-0.8992314937147622,True,Recommended - Lowest AIC,,False
TSPAN2_19795,TSPAN2_19795,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.5183457765014501,0.2827455367495477,0.23929904453734427,0.2758565024176357","-0.0795430075859563,0.3881560596655993,0.4216385215810507,1.296848901677172",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.08613415281301072,0.7783558274506346,6.028239681797766,31.570484116622637,-11.785242058311319,0.0004423586123799561,0.11139920272310466,0.11139920272310466,0.12759735863657262,1.0,-0.2931959523880391,-0.546561219743575,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
TTC33_22097,TTC33_22097,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.26987088079589455,0.18694099812235943,0.47741122868822494,0.3926042431677947","-0.02305227463183652,0.22677731894910494,0.05769121788486301,0.7883138777433429",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,1,frequentist_unrestricted,2.5745431566050954,3.7900924682617188,7.092157957576177,13.779178838297252,-3.889589419148626,0.008904509279082817,0.4526083770698228,0.4526083770698228,0.4081268317200648,2.0,-0.22237753175020322,-0.4912632613782061,True,Recommended - Lowest AIC,,False
TTC39C_28022,TTC39C_28022,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.4163312331738108,0.2274642966420616,0.17695958242883297,0.6632270234542975","-0.06031127657816197,-0.03313456713992583,-0.14942913742474584,-1.0802136955953126",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.501093430798966,3.651515245437622,6.679991713290874,24.420747172817904,-9.210373586408952,0.0031346750677260227,0.09944836763169385,0.09944836763169385,0.9877679453967565,2.0,0.024242574320812,-0.07734940647037715,True,Recommended - Lowest AIC,,False
TTLL4_14717,TTLL4_14717,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.5642231109079048,0.25595662212461484,0.5856071726416671,1.1168031922829609","-0.10438224662195598,-0.31030248839952884,0.293895138496944,-1.3895965298446562",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,2,frequentist_restricted,3.209211763043205,6.7246198654174805,9.777869304275105,43.76799631344262,-18.88399815672131,0.008732990270230778,0.1377946025569744,0.1377946025569744,0.4042630639180277,2.0,-0.010933043817743163,-0.1959965448676446,True,Recommended - Lowest AIC,,False
TUBA1A_12436,TUBA1A_12436,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.7827714217143755,0.8673634342087871,0.7075298288085863,0.5206840041115567","-0.1632169561110186,-0.14410360211018067,0.3699315540567277,1.3143366040027458",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,1,frequentist_unrestricted,3.0715592973617616,4.799511432647705,10.850849626394242,50.3619323302604,-22.1809661651302,0.09030280716089178,0.7087901228132563,0.7087901228132563,0.6713371260636452,2.0,0.8167121848669563,-0.2991651911193398,True,Recommended - Lowest AIC,,False
TUBGCP6_21736,TUBGCP6_21736,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.9578279930354441,1.0172994918878049,0.8759971360737636,1.1652271046762648","-0.24365800145560257,0.576852413119762,-0.2939974241309466,-2.7083359526229747",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.4369178139543406,3.5350340604782104,6.34844455839612,62.518463048699694,-28.259231524349847,0.011367350096634476,0.9553691187381491,0.9553691187381491,0.3499429579916127,2.0,0.07035314389449283,-0.6515923674934405,True,Recommended - Lowest AIC,,False
TWF2_7415,TWF2_7415,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.19014891763352298,0.18196463340223265,0.3717978659299601,0.5374007272474373","-0.01191040068158865,-0.2608575827225235,-0.24662534424834912,-0.6640607798894748",2,Power,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,2.9209281431649643,4.476542119820964,10.037835999755538,10.177997908155374,-2.088998954077687,0.004515213284971065,0.09867414227000448,0.09867414227000448,0.2567961407313263,2.0,-0.6961604063641551,0.8758966874825136,True,Recommended - Lowest AIC,,False
TXNDC9_7433,TXNDC9_7433,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.1430043291610781,0.09276985471141527,0.42034731284124727,0.3620160917645057","-0.006517316424754942,-0.09283387355936494,-0.14860578635038552,-0.6121419657151415",0,Linear,1.0 Standard Deviation,Normal + Nonconstant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,1.3188400435867929,2.1776771545410156,4.772146132559413,-4.926357282631962,6.463178641315981,0.0003941251137746793,0.020595456334260853,0.2068949496270075,0.5326364450856929,2.0,-0.5922471675467983,-0.2431116017408851,True,Recommended - Lowest AIC,,False
UBE2D3_28033,UBE2D3_28033,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.6434790586444228,0.5977246065840792,0.3333175074028967,0.3153174192281449","-0.13144856985676412,-0.06512481970377941,-0.5460090793736497,-1.2437297526446602",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,3.082420164557866,4.82308030128479,10.958926913151803,39.155156336330215,-16.577578168165108,0.02828263005165388,0.21606867401931762,0.21606867401931762,0.6124375081854161,2.0,-0.8796853631369898,0.21752660796713413,True,Recommended - Lowest AIC,,False
UBE2V1_28034,UBE2V1_28034,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.2363255586153223,0.17954795811322272,0.1306343871906988,0.6570435110572069","-0.016752500667208584,0.14445626341050669,-0.11185931173186218,-0.6544578287206166",0,Linear,1.0 Standard Deviation,Normal + Nonconstant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,1.635170421798805,3.3232998847961426,10.216249991047416,7.40177079649802,0.2991146017509896,0.0013459442827961077,0.018796932186045168,0.14783563851798187,0.8464240292631914,2.0,-0.994089884557339,-0.9963067697637458,True,Recommended - Lowest AIC,,False
UBE2W_10807,UBE2W_10807,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.29046712837018407,0.47698892859245656,0.3798265063957689,0.23333754767303042","-0.026862409184985687,0.03200101630532892,-0.8685168023408808,-0.5392536568238578",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.10461019004867839,0.3015375189854947,0.8626632723573016,17.70085911085222,-4.8504295554261105,0.0052167865627521515,0.6763992653755829,0.6763992653755829,0.16530008483809333,1.0,0.26756116237735583,-0.13378062497896975,True,Recommended - Lowest AIC,,False
UBE3B_90314,UBE3B_90314,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.33059354722656054,0.0750705163960274,0.4396631006185499,0.27521607101755036","-0.034055935598971215,-0.030635644260900013,0.29631820429159966,0.8058821633295917",2,Power,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,2.505868564074692,3.660298555570348,9.530172232516982,15.228873485650903,-4.614436742825451,0.0009989572450724848,0.06288041586021376,0.06288041586021376,0.4070675447709041,2.0,1.2120279431439684,-0.42622645389498354,True,Recommended - Lowest AIC,,False
UBN1_91670,UBN1_91670,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.14765069954556576,0.10936669986839422,0.38542117948865956,0.8659681268407037","-0.0067394502261601125,-0.061524146470059216,-0.42022509560322324,-1.1253173578412219",0,Linear,1.0 Standard Deviation,Normal + Nonconstant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,0.9855503761881977,1.1159515380859375,1.2293663192423516,0.7307336134840945,3.6346331932579528,2.4357187766721466e-07,7.48223893634048e-05,0.3900611723485109,0.4236438878895238,2.0,-1.4319885320285874,-0.36500995693897775,True,Recommended - Lowest AIC,,False
UBTD1_26698,UBTD1_26698,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.5061989471758123,0.2489011610330277,0.2710556134543004,0.3484396442166547","-0.07271022780212161,-0.13217372987526413,-0.2922080676728584,-1.173456796561549",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.4412868108489348,2.0453881978159547,9.779903214540123,28.95649579150602,-10.47824789575301,0.005582782984915324,0.18099287426704835,0.18099287426704835,0.8895854698725846,1.0,0.017098009211242896,0.054916064162695996,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
USP18_7584,USP18_7584,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.31594460834413957,0.3283374145660901,0.32446280954365797,0.26409151693065863","-0.03242097026011383,-0.3302911597091916,-0.46965383646805026,-1.1063924642028162",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.11080127488815922,0.5438352175689041,3.005630462559032,15.997089887706107,-3.998544943853053,0.001369912108557636,0.913338123428519,0.913338123428519,0.19937652972437303,1.0,-1.138848331366801,0.4521707741711008,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
USP5_7596,USP5_7596,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.48880153764509404,0.17600595196138727,0.30092532905835023,0.27988890321424337","-0.07712450795178909,-0.11258970747507592,-0.49776873450036135,-0.9888710500135214",2,Power,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,2.9246914612895276,4.484367807183595,9.95577153932302,26.729483320650107,-10.364741660325054,0.006115032479284799,0.09077275256413364,0.09077275256413364,0.4058585161360556,2.0,-1.2104334863285993,0.4827949798904627,True,Recommended - Lowest AIC,,False
USP9X_19690,USP9X_19690,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.10251717346311685,0.09242518748774776,0.0942139251151032,0.28712476087133815","-0.0033113200981483536,0.0399221359520403,0.12471675642172259,0.3759400004771152",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.2363982188125741,0.9493730223867248,9.508008687138087,-20.461410743640638,14.230705371820319,0.0007912180721433293,0.0677191504050052,0.0677191504050052,0.7342454154920852,1.0,-0.058896862784433894,-0.12784347114396422,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
UTP20_16887,UTP20_16887,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.7699741986653991,0.835418600180518,0.8490418168599944,0.46626039265896563","-0.16956104856515455,-0.25289709946657507,-1.0962784051248151,-1.564114807014543",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,3.3949773354383295,5.538442134857178,14.8717348219655,52.658628215016115,-23.329314107508058,0.07251145014956062,0.6621945013675046,0.6621945013675046,0.21423887014897636,2.0,0.15428330153245878,0.6274176154465437,True,Recommended - Lowest AIC,,False
VIPAS39_12577,VIPAS39_12577,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.34005206238373625,0.23090752657634708,0.21690212284821148,0.19725154340485757","-0.03728636025748163,-0.0782538651061988,-0.045969435703195394,0.9225580533552549",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,2,frequentist_restricted,2.0565048360299825,5.29735803604126,6.728152086814862,10.92928574972381,-2.464642874861905,0.000709174442792837,0.3129807637734445,0.3129807637734445,0.9713037858914092,2.0,-0.054022629444312756,0.12594218877621088,True,Recommended - Lowest AIC,,False
WASHC3_26517,WASHC3_26517,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.2703866405123889,0.1469735886878347,0.30974650845692836,0.08525459529506234","-0.023646958162368475,0.02205746352787734,0.342512854954296,0.5482149307111673",2,Power,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,2.9631674998779873,4.565381744238934,9.837341482707338,7.02009720857206,-0.5100486042860299,0.002436006596691409,0.08737884886913516,0.08737884886913516,0.11891275565696258,2.0,1.79852318834617,-0.7604107816762872,True,Recommended - Lowest AIC,,False
WASL_7701,WASL_7701,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.4268273491192922,0.23238738595387368,0.35023981307346086,0.6626053277270142","-0.05735379700596335,-0.23482942770742485,0.12949221562200017,0.8347882115364126",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,1,frequentist_unrestricted,2.862112997524134,4.357022047042847,9.015535814430416,27.13086438715471,-10.565432193577355,0.025354440292145952,0.3381324323918731,0.3381324323918731,0.6659768310800398,2.0,0.48412268962059224,0.1459303651873323,True,Recommended - Lowest AIC,,False
WBP1L_20603,WBP1L_20603,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.637004120977543,0.6086125711871916,0.38573966366967777,0.36827562377963285","-0.12736452867455889,0.006662984963786478,0.2905659381156183,1.4165737003954364",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.3256279033157247,1.3523973682620434,9.696008531494375,40.541290077443605,-16.270645038721803,0.00681406505487403,0.3782447751730721,0.3782447751730721,0.8015675736704111,1.0,-0.03659694938482467,-0.09723314692533348,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
WDR18_25239,WDR18_25239,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.23499072854225636,0.5359465432172,0.262930324214347,0.5855853223329384","-0.01773683033118037,0.24912038471808398,-0.07752676582396938,-1.0339467947833783",0,Linear,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,1,frequentist_unrestricted,2.14597126433653,3.023049831390381,5.03594843448365,18.13242281422996,-6.066211407114981,0.0004257162157372818,0.16443365276199318,0.16443365276199318,0.39591946385089816,2.0,-0.036362236874217024,-0.577407871355526,True,Recommended - Lowest AIC,,False
WDR1_15416,WDR1_15416,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.3292842110945856,0.35788887302169275,0.437376386473307,0.5364188864748507","-0.035027929710026905,-0.05532601228859104,0.030495509249970538,-0.8543311673592076",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,2,frequentist_restricted,2.819537936006924,6.407067775726318,8.970047324286327,20.246405531322438,-7.123202765661219,0.05541718956189179,0.8665834693878045,0.8665834693878045,0.9322710857124685,2.0,-0.003298585046063326,-0.08997354013390149,True,Recommended - Lowest AIC,,False
WDR43_7707,WDR43_7707,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.24479533085589003,0.4697191746209009,0.17809084618987228,0.16673383226235344","-0.018539219901037563,-0.055821121144594,-0.42235234595832,-0.9038057725936316",2,Power,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,2.179930197691341,3.08092087290969,9.534331472216927,9.717150646452422,-1.858575323226211,0.00029981861663086473,0.2274086227733958,0.2274086227733958,0.1429993428989138,2.0,-1.7335484962278846,0.6999432700096198,True,Recommended - Lowest AIC,,False
WDR44_15119,WDR44_15119,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.26589589789220414,0.2947489205660308,0.20885385149413524,0.15273366555514817","-0.02193802292470907,0.006721308188758064,-0.01409778207490491,-0.8242913804858015",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,2,frequentist_restricted,2.0606254382677043,5.301494598388672,6.735298300553372,3.4238460563044684,1.2880769718477658,0.00124620578573309,0.5181195581280642,0.5181195581280642,0.978565890815526,2.0,0.06472576432219714,-0.1131430999723094,True,Recommended - Lowest AIC,,False
WDR59_14628,WDR59_14628,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.19985580695363703,0.2052199800930658,0.06113204680197775,0.13646809673491542","-0.012442407580978152,0.0011933601100442743,0.07697335471685683,0.45517586346064504",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.44492153597321055,3.1410450955850733,9.755223092975168,-8.098229991992916,8.049114995996458,0.0030049101589745275,0.12410742705654454,0.12410742705654454,0.7425534783264454,1.0,0.2952003677153852,-0.13787262017311824,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
WNK2_17808,WNK2_17808,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.4278119349626961,0.6203082819580129,0.707354817366319,0.37618610097882926","-0.049901763039812363,-0.47943768371087253,-0.4260062933623145,-1.5206667496000985",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,0,frequentist_restricted,0.30507294632790527,1.368842029653874,9.631572400067625,34.94084718379636,-13.470423591898179,0.004507215738351333,0.704744723503473,0.704744723503473,0.17711158753339062,1.0,0.185311508700362,0.5141065517574631,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
WRAP53_90266,WRAP53_90266,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.5088825759388971,0.5807898582614556,0.395761166218974,0.2964674246523049","-0.07231562670227355,0.34441031341217193,0.0016474070585518752,-1.4415369960183135",1,Polynomial 2,1.0 Standard Deviation,Normal + Constant variance,Down (↓),0.95,0.01,2,frequentist_restricted,2.277880571445227,5.621399879455566,7.309982319812939,32.913952445325684,-13.456976222662842,0.0017527018486078738,0.5193697438151549,0.5193697438151549,0.3539655454591375,2.0,-0.0002872529331610538,-0.6352127158833436,True,Recommended - Lowest AIC,,False
WSB1_21546,WSB1_21546,,,,,"0.0,0.1,1.0,10.0","12,3,3,3","0.2758947391999607,0.4948045617911278,0.42988305728821563,0.6119312833418975","-0.0251649896143851,0.03706524884657821,0.27856762736709756,1.01604212289213",3,Hill,1.0 Standard Deviation,Normal + Constant variance,Up (↑),0.95,0.01,0,frequentist_restricted,0.30332298234662036,1.1673724596850008,9.631933907741967,22.452475735892797,-7.2262378679463986,0.005600705401748174,0.4441688986356729,0.4441688986356729,0.9093307732737709,1.0,-0.01747033265043623,-0.043766248267963576,True,Recommended - Lowest BMDL,BMD/BMDL ratio > 3.0,False
